author,content,description,photo_url,pub_date,source,title,url
,,Huppert is the spider and Chloë Grace Moretz the fly in this psychological thriller from Neil Jordan.,,2019-02-26,,‘Greta’ Review: Isabelle Huppert as Sweet Surrogate Mom Turned Psycho Stalker,https://www.nytimes.com/2019/02/26/movies/greta-review.html
,,The Long Island engineering company HiRise and one of its former executives admitted their roles in an insurance scheme after the 2012 storm.,,2017-01-10,,Guilty Pleas to Falsifying Reports on Hurricane Sandy Damage,https://www.nytimes.com/2017/01/10/nyregion/hurricane-sandy-damage-geb-hirise-engineering.html
,,Global warming and rising seas are increasing the amount of tidal flooding on the Atlantic and Gulf Coasts.,,2016-09-04,,A Sharp Increase In ‘Sunny Day’ Flooding,https://www.nytimes.com/interactive/2016/09/04/science/global-warming-increases-nuisance-flooding.html
,,"The R&B singer has been charged with 10 counts of aggravated criminal sexual abuse against four victims, three of whom were minors. He pleaded not guilty on Monday.",,2019-02-25,,R. Kelly Released From Jail After Making Bail on Sexual Abuse Charges,https://www.nytimes.com/2019/02/25/arts/music/r-kelly-plea-not-guilty.html
,,"Rooms packed with Renaissance masterpieces like the “Mona Lisa” were eerily empty on Friday, while others were filled with works moved to higher ground.",,2016-06-04,,"Crowds Are Out, Crates Are In as Louvre Takes Flood Precautions",https://www.nytimes.com/2016/06/04/world/europe/eerily-empty-louvre-what-its-like-when-floods-keep-tourists-away.html
,,Here’s what you need to know at the end of the day.,,2018-09-18,,"Your Tuesday Evening News Briefing: Brett Kavanaugh, Apple, Trump",https://www.nytimes.com/2018/09/18/briefing/your-tuesday-evening-news-briefing-brett-kavanaugh-apple-trump.html
,,Here’s what you need to know.,,2019-03-21,,"New Zealand, John McCain, N.C.A.A. Tournament: Your Thursday Briefing",https://www.nytimes.com/2019/03/21/briefing/new-zealand-john-mccain-ncaa-tournament.html
,,"Daisy Johnson’s debut novel, “Everything Under,” a finalist for the Man Booker Prize, riffs on timeless myths to document a daughter’s desperate search.",,2018-11-20,,"Her Mother Disappeared 16 Years Ago. In This Novel, the Hunt Continues.",https://www.nytimes.com/2018/11/20/books/review/daisy-johnson-everything-under.html
,,"Our correspondents share their most vivid memories of covering past storms, and the lessons that they taught them.",,2018-09-14,,Keep Your Notebook Dry: What Times Reporters Learned From Covering Hurricanes,https://www.nytimes.com/2018/09/14/us/media-coverage-hurricanes.html
,,Here’s what you need to know.,,2019-03-18,,"New Zealand, Fox News, N.C.A.A. Tournament: Your Monday Briefing",https://www.nytimes.com/2019/03/18/briefing/new-zealand-fox-news-ncaa-tournament.html
,,Rescuers have a “limited amount of time” to evacuate a soccer team and their coach who became trapped in a cave in northern Thailand nearly two weeks ago.,,2018-07-06,,What to Know About the Trapped Thai Boys,https://www.nytimes.com/2018/07/06/world/asia/what-to-know-about-the-trapped-thai-boys.html
,,"In the face of a storm, many people who are older and chronically ill either cannot or will not leave. The best bet is to make an emergency kit, plan ahead and stay informed.",,2018-09-14,,When You’re Elderly and Ill and a Storm Is Coming,https://www.nytimes.com/2018/09/14/well/live/elderly-disabled-hurricane-safety-advice.html
,,"The president is facing an election in which the diaspora vote is seen as pivotal. His popularity, dented by accusations of corruption, has dipped at home.",,2019-02-21,,Poroshenko Builds Support Among Ukrainians Abroad in Visit to U.S.,https://www.nytimes.com/2019/02/20/world/europe/poroshenko-ukraine-un-us.html
,,"The latest developments about the 12 boys and their soccer coach, who have been trapped for more than two weeks in a vast, flooded cave.",,2018-07-09,,"8 Saved, 5 to Go in Thai Cave Rescue",https://www.nytimes.com/2018/07/09/world/asia/thailand-cave-rescue-live-updates.html
,,"Rescuers on Wednesday began evacuating thousands of people who were trapped at a major airport by the storm, which left 11 people dead and hundreds injured.",,2018-09-04,,"Japan Copes With Aftermath of Jebi, Strongest Typhoon in 25 Years",https://www.nytimes.com/2018/09/04/world/asia/typhoon-jebi-japan-evacuations.html
,,"It took plastic cocoons and anti-anxiety pills, bravery and providence to save the soccer team. “So many things could have gone wrong,” said one official.",,2018-07-13,,‘Still Can’t Believe It Worked’: The Story of the Thailand Cave Rescue,https://www.nytimes.com/2018/07/12/world/asia/thailand-cave-rescue-seals.html
,,An Iranian asylum seeker said he converted from Islam to Christianity because it was a “peaceful” religion. The Home Office used Bible verses about vengeance as a basis to deny the claim.,,2019-03-21,,"Rejecting Asylum Claim, U.K. Quotes Bible to Say Christianity Is Not ‘Peaceful’",https://www.nytimes.com/2019/03/21/world/europe/britain-asylum-seeker-christianity.html
,,"Severe storms left many parts of Texas underwater over the Memorial Day weekend, with floodwaters blamed for several deaths.",,2016-05-30,,Flooding in Texas,https://www.nytimes.com/video/us/100000004444074/flooding-in-texas.html
,,"President Trump has repeatedly promised to close the border over illegal immigration and drug smuggling, a decision that would have severe economic consequences.",,2019-04-04,,"Trump Retreats on Threat to Close Mexican Border, Offering a ‘One-Year Warning’",https://www.nytimes.com/2019/04/04/us/politics/mexico-border-trump.html
,,"As our journalists navigate roads damaged by Hurricane Michael, Sheri Fink recalls indelible images from her coverage of Hurricane Florence: traveling by boat on a highway, watching floodwaters swallow roofs, ferrying survivors whose lives were fo...",,2018-10-11,,Double Takes Amid the Devastation: Reporting on a Hurricane’s Surreal Aftermath,https://www.nytimes.com/2018/10/11/insider/hurricane-florence-north-carolina-flooding-aftermath.html
,,"Even the largest ecosystems have limits when it comes to recovering from the impact of climate change, according to new research from Australia.",,2019-04-03,,The Great Barrier Reef Was Seen as ‘Too Big to Fail.’ A Study Suggests It Isn’t.,https://www.nytimes.com/2019/04/03/world/australia/great-barrier-reef-corals-bleaching.html
,,Hundreds of big projects are planned for the rivers that plunge from the roof of the world.,,2018-12-01,,The Race to Dam the Himalayas,https://www.nytimes.com/2018/12/01/opinion/himalayas-mountains-dams.html
,,Climate change could radically reshape our world.,,2018-04-20,,"Can You Guess What America Will Look Like in 10,000 Years? A Quiz",https://www.nytimes.com/interactive/2018/04/20/sunday-review/climate-flood-quiz.html
,,"A new study shows that storms are staying in one place longer, much like Hurricane Harvey did last year.",,2018-06-06,,Hurricanes Are Lingering Longer. That Makes Them More Dangerous.,https://www.nytimes.com/2018/06/06/climate/slow-hurricanes.html
,,A rebound in commodities prices and investment is poised to extend in coming months as the sector gets its traditional boost during the final stages of the global economic cycle along with other drivers.,,2019-04-01,,"Commodity Prices, Investment Poised to Extend Upswing",https://www.nytimes.com/reuters/2019/04/01/business/01reuters-commodities-investment.html
,,Britain’s Environmental Agency warned that the country needed “a complete rethink” of its flood defenses as roads in the north remained under water.,,2015-12-29,,David Cameron Defends Flood Record as Northern England Is Drenched,https://www.nytimes.com/2015/12/29/world/europe/david-cameron-defends-flood-defense-record-as-northern-england-is-drenched.html
,,"Saudi Arabia plans to invest $10 billion in Faafu Atoll, where some worry that they will be uprooted by new development if the islands are sold.",,2017-03-26,,Inhabitants of Maldives Atoll Fear a Flood of Saudi Money,https://www.nytimes.com/2017/03/26/world/asia/maldives-atoll-saudi-money.html
,,"Mozambican and international health workers raced Monday to contain a cholera outbreak in the cyclone-hit city of Beira and surrounding areas, where the number of cases has jumped to more than 1,000.",,2019-04-01,,"Mozambique Races to Contain 1,000 Cholera Cases",https://www.nytimes.com/aponline/2019/04/01/world/africa/ap-af-mozambique-cyclone.html
,,"The Trump administration has granted nearly 3,000 exemption requests, surprising even some companies that are asking for them.",,2018-11-28,,Chinese Metals Win U.S. Tariff Waivers With Little Resistance,https://www.nytimes.com/2018/11/28/us/politics/china-tariff-exclusions.html
,,"A.I. that responds to your voice. Next-generation wireless networks. If this year’s biggest consumer technology trends have a familiar ring, there’s a reason for that. ",,2019-01-03,,Devices That Will Invade Your Life in 2019 (and What’s Overhyped),https://www.nytimes.com/2019/01/03/technology/personaltech/tech-2019-overhyped.html
,,An order to require immunizations in the ultra-Orthodox Jewish community seemed to mobilize vaccine skeptics. Others worried that the effort did not address the root of the problem: misinformation.,,2019-04-11,,Measles Outbreak: Tensions Rise as New York City Steps Up Response,https://www.nytimes.com/2019/04/11/nyregion/measles-outbreak-ny.html
,,Considering investing in a 529 plan? Please. That’s for suckers.,,2019-03-13,,How Bad Do You Want Your Kid to Attend the Ivy League?,https://www.nytimes.com/2019/03/13/opinion/college-bribery.html
,,There's a battle in Congress over a grant to help television meteorologists incorporate climate change into their weather reporting.,,2018-07-18,,When Did Talking About the Weather Become Political?,https://www.nytimes.com/2018/07/18/climate/when-did-talking-about-the-weather-become-political.html
,,The governor of West Virginia requested federal assistance on Saturday to help the state deal with record flooding that has led to more than 20 deaths.,,2016-06-26,,West Virginia Appeals for Help After Deadly and Destructive Floods,https://www.nytimes.com/2016/06/26/us/west-virginia-appeals-for-help-after-deadly-and-destructive-floods.html
,,"Six months after hurricanes devastated the Southeast, Washington infighting has shelved a widely backed disaster aid package that President Donald Trump's allies in Florida and Georgia are desperately seeking.",,2019-04-11,,"Infighting Stalls Disaster Aid for Puerto Rico, Southeast",https://www.nytimes.com/aponline/2019/04/11/us/politics/ap-us-disaster-aid-stalled-.html
,,"Several hundred students at Mormon-owned Brigham Young University chanted ""If God forgives me, why can't you?"" during a protest Friday aimed at pushing college officials to be more compassionate with punishments for violators of rules banning thin...",,2019-04-12,,Students at Mormon-Owned BYU Urge Honor Code Compassion,https://www.nytimes.com/aponline/2019/04/12/us/ap-us-byu-honor-code.html
,,"Iran's Revolutionary Guard, designated a ""foreign terrorist organization"" by the Trump administration on Monday, evolved from a paramilitary, domestic security force with origins in the 1979 Islamic Revolution to a transnational force that has com...",,2019-04-11,,AP Explains: Long Reach of Iran's Revolutionary Guard,https://www.nytimes.com/aponline/2019/04/11/world/middleeast/ap-ml-ap-explains-irans-revolutionary-guard.html
,,Building a border wall won’t solve our immigration problem.,,2019-02-06,,What if Trump Could Explain as Well as He Inflames?,https://www.nytimes.com/2019/02/05/opinion/trump-immigration-border.html
,,"Although the authorities reported one death in Florida, Gordon largely sputtered Wednesday after sweeping ashore overnight. But it could still drench parts of the country.",,2018-09-05,,"After Hitting Gulf as a Tropical Storm, Gordon Could Bring Heavy Rain to Midwest",https://www.nytimes.com/2018/09/05/us/gordon-storm-updates.html
,,"The temple, which accused Netflix and Warner Bros. of copyright infringement, will be credited in episodes of the show that have already been filmed.",,2018-11-22,,Satanic Temple Settles Lawsuit Over Goat-Headed Statue in ‘Sabrina’,https://www.nytimes.com/2018/11/22/arts/satanic-temple-sabrina-statue.html
