author,content,description,photo_url,pub_date,source,title,url
"Doyle Rice and Cheryl McCloud, USA TODAY","At long last, we have a lull in the Atlantic hurricane season: For the first time in several weeks, there are no named tropical storms or hurricanes anywhere in the Atlantic Ocean, Caribbean Sea or Gulf of Mexico.
But forecasters at the National Hurricane Ce… [+2488 chars]","For the first time in several weeks, there are no named tropical storms or hurricanes anywhere in the Atlantic.",https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,2019-10-03,Yahoo.com,A tropical wave is forming in the Caribbean as Lorenzo is expected to hit Ireland and the UK,https://news.yahoo.com/tropical-wave-forming-caribbean-lorenzo-154124613.html
Irene Sans,"<ul></ul>
We’re waking up to cooler temperatures across Central Florida on Friday, but don’t forget to grab your umbrella as you walk out the door now and through the weekend.
A tropical system, which could become Tropical Storm Nestor, is set to bring wet … [+2221 chars]","Stronger, but still disorganized disturbance; Weekend threats for Central Florida WFTV Orlando Tropical storm expected to form in Gulf Coast CBS This Morning Tropical weather forecast & Nestor update: Oct. 17, 2019 FOX 13 News - Tampa Bay Hurricane tracker: W…",https://mediaweb.wftv.com/photo/2019/10/18/ptc16fri_1571411056707_16608210_ver1.0_640_360.PNG,2019-10-18,Wftv.com,"Stronger, but still disorganized disturbance; Weekend threats for Central Florida - WFTV Orlando",https://www.wftv.com/weather/stronger-but-still-disorganized-disturbance-weekend-threats-for-central-florida/998902778
Marc DeAngelis,"Law enforcement officers set up a sting operation using a Ring camera, hoping to lure out whoever vandalized nearly 140 scooters since April. They placed scooters in view of security cameras and waited. Sure enough, Williams was caught tampering with the hand… [+713 chars]",E-scooters are convenient for tourists and commuters who want to get around a city. They're equally inconvenient for drivers and pedestrians who have to keep out of the way of scooter traffic. (And that's not to mention the risks they pose during a hurricane.…,https://o.aolcdn.com/images/dims?thumbnail=1200%2C630&quality=80&image_uri=https%3A%2F%2Fo.aolcdn.com%2Fimages%2Fdims%3Fresize%3D2000%252C2000%252Cshrink%26image_uri%3Dhttps%253A%252F%252Fs.yimg.com%252Fos%252Fcreatr-uploaded-images%252F2019-10%252F94a94760-e535-11e9-b77f-f4989347fbcb%26client%3Da1acac3e1b3290917d92%26signature%3Da45487665123bb3945eaa649d2d4de2d1e6b7d90&client=amp-blogside-v2&signature=8668f4f08ab872c8835fa84009eeb3c3af2ddf5e,2019-10-02,Engadget,Florida man arrested for cutting the brake lines of over 100 e-scooters,https://www.engadget.com/2019/10/02/florida-man-cutting-brake-lines/
BY SETH BORENSTEIN,"WASHINGTON (AP) Scientists have discovered a mash-up of two feared disasters hurricanes and earthquakes and theyre calling them stormquakes.
The shaking of the sea floor during hurricanes and noreasters can rumble like a magnitude 3.5 earthquake and can last… [+1908 chars]","WASHINGTON (AP) — Scientists have discovered a mash-up of two feared disasters — hurricanes and earthquakes — and they're calling them ""stormquakes."" The shaking of the sea floor during...",https://storage.googleapis.com/afs-prod/media/e04a0afeba334fd5993d071d40c47cd1/1952.jpeg,2019-10-16,Associated Press,Scientists discover big storms can create 'stormquakes' - The Associated Press,https://www.apnews.com/3aefc06b0fa1401a865faac1c42bec5b
"Yessenia Funes on Earther, shared by Brian Kahn to Gizmodo","I think about climate change in three parts: the causes, the effects, and the response to it all. There are themes that cut across all those, and civil rights is one of them. Thats why the House Civil Rights and Civil Liberties Subcommittee convened Wednesday… [+5689 chars]","I think about climate change in three parts: the causes, the effects, and the response to it all. There are themes that cut across all those, and civil rights is one of them. That’s why the House Civil Rights and Civil Liberties Subcommittee convened Wednesda…","https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/mfqvs2iqbq4cz9yppgbz.jpg",2019-10-23,Gizmodo.com,Congress Explores Why the Oil Industry’s Climate Denial Is a Civil Rights Issue,https://earther.gizmodo.com/congress-explores-why-the-oil-industry-s-climate-denial-1839299562
"Brian Kahn on Earther, shared by Andrew Couts to Gizmodo","The U.S. is slowly being gripped by a flooding crisis as seas rise and waterways overflow with ever more alarming frequency. An idea at the forefront for how to help Americans cope is so-called managed retreat, a process of moving away from affected areas and… [+5008 chars]","The U.S. is slowly being gripped by a flooding crisis as seas rise and waterways overflow with ever more alarming frequency. An idea at the forefront for how to help Americans cope is so-called managed retreat, a process of moving away from affected areas and…","https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/wmxufhrnajcdpr8z0ypb.jpg",2019-10-09,Gizmodo.com,Americans Are Already Moving Away From the Rising Water's Edge,https://earther.gizmodo.com/americans-are-already-moving-away-from-the-rising-water-1838914613
"Yessenia Funes on Earther, shared by Brian Kahn to Gizmodo","A New England artist is communicating local impacts of climate change using science, location, and a little bit of hope. Thomas Starr has placed plaques throughout Essex, Massachusetts, and Durham, New Hampshire as part of his new project Remembrance of Clima… [+2126 chars]","A New England artist is communicating local impacts of climate change using science, location, and a little bit of hope. Thomas Starr has placed plaques throughout Essex, Massachusetts, and Durham, New Hampshire as part of his new project “Remembrance of Clim…","https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/kohxoyekhf8xpu8h8h4c.jpg",2019-10-21,Gizmodo.com,These Roadside Markers Have a Futuristic Climate Twist,https://earther.gizmodo.com/these-roadside-markers-have-a-futuristic-climate-twist-1839226975
Gail Collins,"Im sure the president isnt the only one who doesnt remember all their names. When the cabinet meets, there are probably a lot of comments like: I agree with that guy over there with the green tie.
But back to our contenders: Anybody having anything whatsoeve… [+1816 chars]",Vote for the absolute bottom.,https://static01.nyt.com/images/2019/10/23/opinion/sunday/23COLLINS/23COLLINS-facebookJumbo.jpg,2019-10-23,The New York Times,Pick Trump’s Worst Cabinet Member,https://www.nytimes.com/2019/10/23/opinion/trump-cabinet.html
Associated Press,"MEXICO CITY (AP) Tropical Storm Narda soaked the resort city of Mazatlan with sheets of driven rain and whipped palm trees with its strong winds Monday, swamping streets and causing some property damage after passing over Puerto Vallarta, another popular beac… [+2495 chars]","Tropical Storm Narda soaked the resort city of Mazatlan with sheets of driven rain and whipped palm trees with its strong winds Monday, swamping streets and causing some property damage after passing over Puerto Vallarta, another popular beach destination. Th…",https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,2019-10-01,Yahoo.com,"A tropical storm again, Narda soaks Mexico's Mazatlan",https://news.yahoo.com/narda-regains-tropical-storm-force-161039205.html
Josiah Bates,"A storm system in the Gulf of Mexico is expected grow into a tropical storm over the weekend and then hit the Florida Panhandle as early as Saturday morning, according to the National Hurricane Center.
The storm, tagged as Tropical Cyclone 16, is about 230 m… [+1746 chars]","The storm, tagged as Tropical Cyclone 16, was found around 7 a.m. on Friday, about 390 miles south of the Mississippi river. It's currently moving northeast at 22 mph with maximum sustained winds at 60 mph.",https://timedotcom.files.wordpress.com/2019/10/145015_5day_cone_no_line_and_wind.png?w=897&h=628&crop=1,2019-10-18,Time,A Tropical Storm Is Forecast to Hit Florida This Weekend. Here’s What to Know About Its Path,https://time.com/5704755/nestor-storm-path/
,,"Two years after Hurricane Maria ravaged Puerto Rico, the island is still recovering. In 2019, post-hurricane tourism has begun to boom.",,2019-10-23,Yahoo.com,"Rosario Dawson, Lin-Manuel Miranda help travelers rediscover Puerto Rico as tourism bounces back",https://news.yahoo.com/rosario-dawson-lin-manuel-miranda-230008593.html
"Tallahassee Democrat, Nada Hassanein, Tallahassee Democrat","Amber Radney, stepmother of Sarah Radney, an 11-year-old who was killed during Hurricane Michael, talks about how Sarah continues to be a part of everyone's life.
 Alicia Devine, Tallahassee Democrat
DONALSONVILLE, Georgia Every Sunday after service at Pine… [+4239 chars]","A year ago, a sweet and “spunky” 11-year-old girl died during Hurricane Michael. Faith, memories and overwhelming support has kept her family going.","https://www.gannett-cdn.com/presto/2019/09/28/PTAL/062c15e3-0c6c-4324-b925-d63ed826f0d7-Donalsonville_259.JPG?crop=5471,3078,x0,y278&width=3200&height=1680&fit=bounds",2019-10-21,USA Today,"After Hurricane Michael, Georgia family remembers their 'spunky' girl with the beautiful heart",https://www.usatoday.com/story/news/nation/2019/10/21/after-hurricane-michael-georgia-family-remembers-their-spunky-girl/4056185002/?utm_source=google&utm_medium=amp&utm_campaign=speakable
Trish Bendix,"Bill Barr is traveling the world trying to prove that all of Trumps conspiracy theories are true. Hes going to find Obamas birth certificate. Hes going to find all the people that aliens abducted from Trumps inauguration crowd, and finally bring help to hurri… [+1725 chars]","“I mean, you know you’re in trouble if you control-F your name in a whistle-blower’s report and the screen lights up like a motel bed under a black light,” Noah said.",https://static01.nyt.com/images/2019/10/02/arts/02latenight/02latenight-facebookJumbo.png,2019-10-02,The New York Times,"The House’s Giuliani Subpoena Was No Surprise, Trevor Noah Says",https://www.nytimes.com/2019/10/02/arts/television/giuliani-subpoena-trump-impeachment.html
David Sims,"This story contains mild spoilers for the film Parasite. Bong Joon-ho never met a genre he couldn’t subvert. For almost 20 years, the South Korean director has been making movies that span every category. Memories of Murder (2003), the true-crime detective st… [+13037 chars]","“It all came to me, and I wrote like it was a hurricane.”",https://cdn.theatlantic.com/assets/media/img/mt/2019/10/h_15036402/facebook.jpg?1571152006,2019-10-15,Theatlantic.com,How Bong Joon-ho Invented the Weird World of Parasite,https://www.theatlantic.com/entertainment/archive/2019/10/bong-joon-ho-parasite-interview/600007/
Rosie Perper,"South Carolina beach
Google Maps
<ul><li>A man and his family discovered 20 bricks of cocaine while on vacation in South Carolina. 
</li><li>According to the Beaufort County Sheriff's Office, the man stumbled upon a strange object near the shore and brough… [+1685 chars]","A man and his family discovered 20 bricks of cocaine while on vacation in South Carolina, estimated to be worth $600,000.",https://s.yimg.com/ny/api/res/1.2/Hfgv3gJRjeESBQLwUJp.Gw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD02NDA-/https://s.yimg.com/uu/api/res/1.2/zxD8k5Jgf4WPmdnSStdEGg--~B/aD00NTI7dz05MDQ7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-US/insider_articles_922/ec9c4c7844b78d205f3e31e7ddca78f8,2019-10-09,Yahoo.com,A family found more than half a million dollars in cocaine on the beach during their vacation,https://news.yahoo.com/family-found-more-half-million-025558090.html
"Jennifer Gray, CNN","(CNN)Winds as strong as those in a tropical storm are pummeling New England on Thursday morning as a storm known as a bomb cyclone knocks out power and promises to disrupt travel in the region through the end of the workweek. 
The storm ""is now parked over s… [+2444 chars]",Winds as strong as those in a tropical storm are pummeling New England on Thursday morning as a storm known as a bomb cyclone knocks out power and promises to disrupt travel in the region through the end of the workweek.,https://cdn.cnn.com/cnnnext/dam/assets/191017071844-weather-bomb-cyclone-wind-20191017-super-tease.jpg,2019-10-17,CNN,A bomb cyclone is knocking out power and disrupting travel in the Northeast,https://www.cnn.com/2019/10/17/weather/bomb-cyclone-new-york-boston/index.html
